siglas,universidad,nombre,rank,skill_label,skill_type,reuse_level,score,skill_uri
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,11,gestionar el impacto medioambiental de las operaciones,skill/competence,cross-sector,0.6481,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,12,gestionar sistemas administrativos,skill/competence,cross-sector,0.6477,http://data.europa.eu/esco/skill/6ae8306a-4f9d-4410-ac82-6406f3cbd16a
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,13,guiar a los gestores de los diferentes departamentos de la empresa,skill/competence,cross-sector,0.6474,http://data.europa.eu/esco/skill/3e61ee41-2bd9-466f-b313-00ce04072410
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,14,realizar gestión de clientes,skill/competence,cross-sector,0.6454,http://data.europa.eu/esco/skill/91306a20-9b81-4f3d-97eb-f5368b607da7
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,15,gestionar conocimientos empresariales,skill/competence,cross-sector,0.6442,http://data.europa.eu/esco/skill/41bf7ede-fc84-4a57-8c89-b548d11b0ba1
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,16,tener espíritu emprendedor,skill/competence,transversal,0.644,http://data.europa.eu/esco/skill/bdcf429c-5ccf-4c3d-bb61-4c987573a35e
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,17,gestionar conocimientos para repercutir en las políticas,skill/competence,cross-sector,0.6426,http://data.europa.eu/esco/skill/4d39b27a-b34f-4c89-8d46-df844d42f728
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,18,gestionar publicaciones abiertas,skill/competence,cross-sector,0.6424,http://data.europa.eu/esco/skill/da930e2f-6047-4616-a598-bba8ecef3039
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,19,tomar decisiones empresariales estratégicas,skill/competence,cross-sector,0.6424,http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,20,gestionar programas de formación en la empresa,skill/competence,cross-sector,0.642,http://data.europa.eu/esco/skill/6e66fa0f-4d3b-415e-9693-dc556eb5112a
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,21,interactuar con el consejo de administración,skill/competence,cross-sector,0.6413,http://data.europa.eu/esco/skill/28f637e1-15fc-462d-ba10-5908fd438a0e
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,22,participar en las operaciones cotidianas de la empresa,skill/competence,cross-sector,0.6412,http://data.europa.eu/esco/skill/ce4cbc3a-bde0-43b4-9526-e643c4fe5b04
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,23,evaluar la formación,skill/competence,cross-sector,0.641,http://data.europa.eu/esco/skill/728ad40d-4a79-4b4d-b77b-a48d094d73fa
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,24,proporcionar orientación profesional,skill/competence,cross-sector,0.6374,http://data.europa.eu/esco/skill/fd88851f-4d1d-4de8-aee1-4464c3012969
EPN,Escuela Politécnica Nacional,Licenciatura Administracion De Empresas,25,tomar decisiones basadas en datos,skill/competence,cross-sector,0.6371,http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,1,demostrar conocimientos especializados sobre una disciplina,skill/competence,cross-sector,0.6451,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,2,determinar viabilidad de producción,skill/competence,cross-sector,0.6047,http://data.europa.eu/esco/skill/c79a6989-a73c-496b-997f-c706e1c5c52b
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,3,demostrar competencia en las normas de envasado,skill/competence,cross-sector,0.6016,http://data.europa.eu/esco/skill/07197605-141a-4c85-8995-00614de16c87
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,4,desarrollar procedimientos de ensayo de materiales,skill/competence,cross-sector,0.6007,http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,5,ingeniería ambiental,knowledge,cross-sector,0.5989,http://data.europa.eu/esco/skill/b1b118c4-3291-484e-b64d-6d51fd5da8b3
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,6,examinar principios de ingeniería,skill/competence,cross-sector,0.5977,http://data.europa.eu/esco/skill/8bc1c7da-c832-4896-a441-30d087c46aad
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,7,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.5886,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,8,ofrecer formación técnica,skill/competence,cross-sector,0.5877,http://data.europa.eu/esco/skill/d54a1355-05c8-45eb-9c42-267d2cfcdf44
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,9,construir redes,skill/competence,transversal,0.5864,http://data.europa.eu/esco/skill/bf983f2a-e941-4646-811d-cc81060cb53f
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,10,principios de ingeniería,knowledge,cross-sector,0.5864,http://data.europa.eu/esco/skill/209a5498-3449-4689-8ed9-bd08cab4fd78
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,11,realizar pruebas de rendimiento,skill/competence,cross-sector,0.5835,http://data.europa.eu/esco/skill/bbd57056-80e0-45bb-a2c1-658ed99a1251
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,12,garantizar que el producto final cumpla con las exigencias,skill/competence,cross-sector,0.5814,http://data.europa.eu/esco/skill/68269b0a-35c5-4867-bc17-a0b0230fe60c
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,13,aplicar métodos de producción avanzados,skill/competence,cross-sector,0.581,http://data.europa.eu/esco/skill/4f0e579d-ca7b-427c-ace6-9e2de3eb19c7
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,14,desarrollar procedimientos de prueba,skill/competence,cross-sector,0.5807,http://data.europa.eu/esco/skill/f10142ce-d522-49c3-9fd1-054fb63529d4
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,15,proporcionar experiencia técnica,skill/competence,cross-sector,0.5802,http://data.europa.eu/esco/skill/c69587b4-05d3-45bb-b79b-9b85e6603fc2
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,16,evaluar la formación,skill/competence,cross-sector,0.579,http://data.europa.eu/esco/skill/728ad40d-4a79-4b4d-b77b-a48d094d73fa
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,17,gestionar el impacto medioambiental de las operaciones,skill/competence,cross-sector,0.5788,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,18,informar sobre resultados de pruebas,skill/competence,cross-sector,0.5757,http://data.europa.eu/esco/skill/561c2525-5bd8-4d86-8f45-820f4be7db93
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,19,tener conciencia de los riesgos sanitarios,skill/competence,transversal,0.5749,http://data.europa.eu/esco/skill/c4180af3-befd-4bd8-9a65-6a496f9d9f15
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,20,gestionar residuos,skill/competence,cross-sector,0.5748,http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,21,elaborar políticas de agricultura,skill/competence,cross-sector,0.5745,http://data.europa.eu/esco/skill/108320f7-c8a1-4386-aed9-91054ab05619
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,22,Interactuar de manera profesional en entornos de investigación y profesionales,skill/competence,cross-sector,0.5742,http://data.europa.eu/esco/skill/20a8fe89-d4eb-4698-8521-8881c13377e0
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,23,tener competencias informáticas,skill/competence,cross-sector,0.574,http://data.europa.eu/esco/skill/d15ce60f-ddab-41ce-ba56-398451b77b60
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,24,adoptar vías para reducir el impacto negativo del consumo,skill/competence,transversal,0.5736,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,25,pensar de manera abstracta,skill/competence,cross-sector,0.5728,http://data.europa.eu/esco/skill/9a58cd26-58eb-4a1c-b1b6-64037fe9cfa1
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,1,ingeniería ambiental,knowledge,cross-sector,0.7117,http://data.europa.eu/esco/skill/b1b118c4-3291-484e-b64d-6d51fd5da8b3
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,2,asesorar sobre sistemas de gestión de riesgos ambientales,skill/competence,cross-sector,0.7062,http://data.europa.eu/esco/skill/a366bfc5-8d17-4792-a9f0-db0951528dda
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,3,gestionar el impacto medioambiental de las operaciones,skill/competence,cross-sector,0.7034,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,4,supervisar sistemas de gestión ambiental,skill/competence,cross-sector,0.6691,http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,5,coordinar esfuerzos ambientales,skill/competence,cross-sector,0.6642,http://data.europa.eu/esco/skill/bd70f004-e1d6-43f0-96f1-59c014a4ea01
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,6,desarrollar estrategias de recuperación ambiental,skill/competence,cross-sector,0.6634,http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,7,evaluar el impacto ambiental,skill/competence,cross-sector,0.6608,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,8,gestionar impacto ambiental,skill/competence,cross-sector,0.6585,http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,9,gestionar residuos,skill/competence,cross-sector,0.6445,http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,10,impartir formación sobre cuestiones ambientales,skill/competence,cross-sector,0.6427,http://data.europa.eu/esco/skill/2cb27e30-2be7-4a09-9502-fdd2102c046b
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,11,asesorar sobre políticas de gestión sostenible,skill/competence,cross-sector,0.6381,http://data.europa.eu/esco/skill/6742977a-aa00-4c8c-9861-898b0373907e
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,12,realizar auditorías ambientales,skill/competence,cross-sector,0.6375,http://data.europa.eu/esco/skill/60ab2bf7-c812-4a88-86c0-7c81a9b2f77c
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,13,informar sobre cuestiones ambientales,skill/competence,cross-sector,0.6357,http://data.europa.eu/esco/skill/f3cc52e3-a96c-4549-b841-6e41a846fa99
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,14,asesorar sobre recuperación ambiental,skill/competence,cross-sector,0.6331,http://data.europa.eu/esco/skill/b422efe7-b151-4120-86ae-db11a48dd0fa
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,15,garantizar el cumplimiento de la legislación ambiental,skill/competence,cross-sector,0.6258,http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,16,ocuparse del tratamiento de aguas residuales,skill/competence,cross-sector,0.6254,http://data.europa.eu/esco/skill/5206a9b8-8337-4f0b-ae00-163a2f55d8cf
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,17,evaluar el impacto ambiental de yacimientos y zonas industriales,skill/competence,cross-sector,0.6227,http://data.europa.eu/esco/skill/f12f094b-492f-4e88-b36b-50b8e58b7500
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,18,aplicar medidas de protección del medioambiente,skill/competence,cross-sector,0.6148,http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,19,garantizar el cumplimiento de las regulaciones legislativas sobre residuos,skill/competence,cross-sector,0.6147,http://data.europa.eu/esco/skill/27273605-2400-4392-a6d6-cc8161a2d445
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,20,asesorar sobre procedimientos de gestión de residuos,skill/competence,cross-sector,0.614,http://data.europa.eu/esco/skill/f82b05a7-128b-4a72-a815-044ff6062f62
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,21,observar el impacto de la maquinaria de fabricación,skill/competence,cross-sector,0.6138,http://data.europa.eu/esco/skill/3d69b305-4051-4c1d-ba1e-d8c5b35e22db
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,22,gestionar proyectos de ingeniería,skill/competence,cross-sector,0.6128,http://data.europa.eu/esco/skill/6a899482-8bcf-40ca-ae67-579a1cc467ab
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,23,evaluar los planes medioambientales cotejándolos con los costes financieros,skill/competence,cross-sector,0.6113,http://data.europa.eu/esco/skill/192e12e7-6bf0-42e6-bfc3-70c08551f12a
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,24,adoptar vías para reducir el impacto negativo del consumo,skill/competence,transversal,0.6104,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,25,coordinar equipos de ingeniería,skill/competence,cross-sector,0.6054,http://data.europa.eu/esco/skill/7af6e9e8-1e11-4c0b-b7c6-ac96bbbbc674
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,1,gestionar datos de investigación,skill/competence,cross-sector,0.6475,http://data.europa.eu/esco/skill/08b04e53-ed25-41a2-9f90-0b9cd939ba3d
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,2,ciencia de datos,knowledge,cross-sector,0.6324,http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,3,"gestionar datos localizables, accesibles, interoperables y reutilizables",skill/competence,cross-sector,0.6282,http://data.europa.eu/esco/skill/4f5c1208-62fd-4e5a-a51e-306c06947e11
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,4,demostrar conocimientos especializados sobre una disciplina,skill/competence,cross-sector,0.6279,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,5,tomar decisiones basadas en datos,skill/competence,cross-sector,0.6262,http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,6,ingeniería de datos,knowledge,cross-sector,0.6208,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,7,análisis de datos,knowledge,cross-sector,0.6062,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,8,gestionar conocimientos para repercutir en las políticas,skill/competence,cross-sector,0.6062,http://data.europa.eu/esco/skill/4d39b27a-b34f-4c89-8d46-df844d42f728
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,9,analizar datos científicos,skill/competence,cross-sector,0.6006,http://data.europa.eu/esco/skill/36ff57b0-637d-4a83-a0e8-d14f86f9f078
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,10,informática,knowledge,cross-sector,0.6006,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,11,preparar informes sobre asuntos relacionados con el trabajo,skill/competence,cross-sector,0.5984,http://data.europa.eu/esco/skill/918f5211-b99f-4b29-9a34-6e475583ef55
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,12,proporcionar experiencia técnica,skill/competence,cross-sector,0.5978,http://data.europa.eu/esco/skill/c69587b4-05d3-45bb-b79b-9b85e6603fc2
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,13,"gestionar datos, información y contenido digitales",skill/competence,cross-sector,0.5955,http://data.europa.eu/esco/skill/4d97e3c3-f335-47cc-a4ee-0d779fd42222
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,14,crear soluciones para problemas informativos,skill/competence,cross-sector,0.5942,http://data.europa.eu/esco/skill/4539aeca-b56f-4d03-ba86-8f675a7f2536
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,15,identificar requisitos del cliente,skill/competence,cross-sector,0.592,http://data.europa.eu/esco/skill/0e0c9c11-b39e-43cf-ba95-2fe646f5de64
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,16,elaborar software estadístico,skill/competence,cross-sector,0.5915,http://data.europa.eu/esco/skill/bb165899-d95f-4433-95f2-173fefd716d2
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,17,evaluar la fiabilidad de los datos,skill/competence,cross-sector,0.5907,http://data.europa.eu/esco/skill/b74fd765-e1ae-4f56-a188-45cd782bca01
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,18,crear una red profesional con investigadores y científicos,skill/competence,cross-sector,0.5905,http://data.europa.eu/esco/skill/cc61f9e5-d4fc-470e-8606-1ce865ff8386
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,19,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.5901,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,20,tener competencias informáticas,skill/competence,cross-sector,0.5881,http://data.europa.eu/esco/skill/d15ce60f-ddab-41ce-ba56-398451b77b60
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,21,preparar informes científicos,skill/competence,cross-sector,0.5877,http://data.europa.eu/esco/skill/99fc129e-360c-4174-9553-5c666a64a395
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,22,proyecto,knowledge,cross-sector,0.5869,http://data.europa.eu/esco/skill/d1072655-88ce-4445-8803-e6273da273e7
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,23,realizar una limpieza de datos,skill/competence,cross-sector,0.5869,http://data.europa.eu/esco/skill/50b100ea-74fd-4706-99db-3e4ca55e51b8
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,24,gestionar publicaciones abiertas,skill/competence,cross-sector,0.586,http://data.europa.eu/esco/skill/da930e2f-6047-4616-a598-bba8ecef3039
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,25,gestionar datos cuantitativos,skill/competence,cross-sector,0.5852,http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,1,promover la transferencia de conocimientos,skill/competence,cross-sector,0.6372,http://data.europa.eu/esco/skill/988f4ac3-a37c-4b0a-a40f-4e0e56b5919e
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,2,utilizar las tecnologías digitales con creatividad,skill/competence,cross-sector,0.6308,http://data.europa.eu/esco/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,3,"gestionar datos localizables, accesibles, interoperables y reutilizables",skill/competence,cross-sector,0.63,http://data.europa.eu/esco/skill/4f5c1208-62fd-4e5a-a51e-306c06947e11
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,4,realizar una evaluación de la incidencia de los procesos de las TIC en las empresas,skill/competence,cross-sector,0.6273,http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,5,tener competencias informáticas,skill/competence,cross-sector,0.6263,http://data.europa.eu/esco/skill/d15ce60f-ddab-41ce-ba56-398451b77b60
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,6,detectar y corregir errores de las tecnologías de la información y de las comunicaciones,skill/competence,cross-sector,0.6219,http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,7,tecnologías eficientes en el uso de los recursos,knowledge,cross-sector,0.6219,http://data.europa.eu/esco/skill/d1f73ae9-d348-4aac-b5d5-9b6d508401d3
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,8,aplicar políticas organizativas del sistema,skill/competence,cross-sector,0.6217,http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,9,crear soluciones para problemas,skill/competence,cross-sector,0.616,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,10,gestionar conocimientos para repercutir en las políticas,skill/competence,cross-sector,0.6157,http://data.europa.eu/esco/skill/4d39b27a-b34f-4c89-8d46-df844d42f728
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,11,crear soluciones para problemas informativos,skill/competence,cross-sector,0.6121,http://data.europa.eu/esco/skill/4539aeca-b56f-4d03-ba86-8f675a7f2536
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,12,Proponer soluciones tecnológicas a problemas empresariales,skill/competence,cross-sector,0.6092,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,13,utilizar herramientas informáticas,skill/competence,cross-sector,0.609,http://data.europa.eu/esco/skill/f632251a-4078-4546-b19f-7ef528d08325
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,14,tecnologías sostenibles,knowledge,cross-sector,0.6082,http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,15,informática,knowledge,cross-sector,0.6058,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,16,detectar necesidades tecnológicas,skill/competence,cross-sector,0.6055,http://data.europa.eu/esco/skill/42fcf80d-7b45-40f3-bd2f-5411c4c0dfa0
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,17,resolver problemas técnicos,skill/competence,cross-sector,0.6022,http://data.europa.eu/esco/skill/14832d87-2f2f-4895-b290-e4760ebae42a
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,18,demostrar conocimientos especializados sobre una disciplina,skill/competence,cross-sector,0.6018,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,19,gestionar un equipo,skill/competence,cross-sector,0.6012,http://data.europa.eu/esco/skill/cb668e89-6ef5-4ff3-ab4a-506010e7e70b
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,20,aplicar métodos de producción avanzados,skill/competence,cross-sector,0.601,http://data.europa.eu/esco/skill/4f0e579d-ca7b-427c-ace6-9e2de3eb19c7
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,21,asesorar sobre soluciones sostenibles,skill/competence,cross-sector,0.5998,http://data.europa.eu/esco/skill/dbef5042-4b99-4e6f-b2ed-1d33b07b3ed6
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,22,gestionar datos de investigación,skill/competence,cross-sector,0.5989,http://data.europa.eu/esco/skill/08b04e53-ed25-41a2-9f90-0b9cd939ba3d
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,23,aplicar pensamiento estratégico,skill/competence,cross-sector,0.5973,http://data.europa.eu/esco/skill/6c870993-9341-438b-91c0-c7fe4f96d8f5
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,24,adoptar vías para reducir el impacto negativo del consumo,skill/competence,transversal,0.5968,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,25,resolver problemas de sistemas TIC,skill/competence,cross-sector,0.5964,http://data.europa.eu/esco/skill/9e06bac6-6b91-48ca-8b7d-c1f48cdecd7c
