siglas,universidad,nombre,rank,skill_label,skill_type,reuse_level,score,skill_uri
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,1,demostrar conocimientos especializados sobre una disciplina,skill/competence,cross-sector,0.6451,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,2,determinar viabilidad de producción,skill/competence,cross-sector,0.6047,http://data.europa.eu/esco/skill/c79a6989-a73c-496b-997f-c706e1c5c52b
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,3,demostrar competencia en las normas de envasado,skill/competence,cross-sector,0.6016,http://data.europa.eu/esco/skill/07197605-141a-4c85-8995-00614de16c87
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,4,desarrollar procedimientos de ensayo de materiales,skill/competence,cross-sector,0.6007,http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,5,ingeniería ambiental,knowledge,cross-sector,0.5989,http://data.europa.eu/esco/skill/b1b118c4-3291-484e-b64d-6d51fd5da8b3
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,6,examinar principios de ingeniería,skill/competence,cross-sector,0.5977,http://data.europa.eu/esco/skill/8bc1c7da-c832-4896-a441-30d087c46aad
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,7,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.5886,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,8,ofrecer formación técnica,skill/competence,cross-sector,0.5877,http://data.europa.eu/esco/skill/d54a1355-05c8-45eb-9c42-267d2cfcdf44
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,9,construir redes,skill/competence,transversal,0.5864,http://data.europa.eu/esco/skill/bf983f2a-e941-4646-811d-cc81060cb53f
EPN,Escuela Politécnica Nacional,Ingenieria Agroindustria,10,principios de ingeniería,knowledge,cross-sector,0.5864,http://data.europa.eu/esco/skill/209a5498-3449-4689-8ed9-bd08cab4fd78
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,1,ingeniería ambiental,knowledge,cross-sector,0.7117,http://data.europa.eu/esco/skill/b1b118c4-3291-484e-b64d-6d51fd5da8b3
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,2,asesorar sobre sistemas de gestión de riesgos ambientales,skill/competence,cross-sector,0.7062,http://data.europa.eu/esco/skill/a366bfc5-8d17-4792-a9f0-db0951528dda
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,3,gestionar el impacto medioambiental de las operaciones,skill/competence,cross-sector,0.7034,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,4,supervisar sistemas de gestión ambiental,skill/competence,cross-sector,0.6691,http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,5,coordinar esfuerzos ambientales,skill/competence,cross-sector,0.6642,http://data.europa.eu/esco/skill/bd70f004-e1d6-43f0-96f1-59c014a4ea01
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,6,desarrollar estrategias de recuperación ambiental,skill/competence,cross-sector,0.6634,http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,7,evaluar el impacto ambiental,skill/competence,cross-sector,0.6608,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,8,gestionar impacto ambiental,skill/competence,cross-sector,0.6585,http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,9,gestionar residuos,skill/competence,cross-sector,0.6445,http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f
EPN,Escuela Politécnica Nacional,Ingenieria Ambiental,10,impartir formación sobre cuestiones ambientales,skill/competence,cross-sector,0.6427,http://data.europa.eu/esco/skill/2cb27e30-2be7-4a09-9502-fdd2102c046b
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,1,gestionar datos de investigación,skill/competence,cross-sector,0.6475,http://data.europa.eu/esco/skill/08b04e53-ed25-41a2-9f90-0b9cd939ba3d
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,2,ciencia de datos,knowledge,cross-sector,0.6324,http://data.europa.eu/esco/skill/edebd83d-35f6-4ed5-a940-6c203d178c01
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,3,"gestionar datos localizables, accesibles, interoperables y reutilizables",skill/competence,cross-sector,0.6282,http://data.europa.eu/esco/skill/4f5c1208-62fd-4e5a-a51e-306c06947e11
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,4,demostrar conocimientos especializados sobre una disciplina,skill/competence,cross-sector,0.6279,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,5,tomar decisiones basadas en datos,skill/competence,cross-sector,0.6262,http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,6,ingeniería de datos,knowledge,cross-sector,0.6208,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,7,análisis de datos,knowledge,cross-sector,0.6062,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,8,gestionar conocimientos para repercutir en las políticas,skill/competence,cross-sector,0.6062,http://data.europa.eu/esco/skill/4d39b27a-b34f-4c89-8d46-df844d42f728
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,9,analizar datos científicos,skill/competence,cross-sector,0.6006,http://data.europa.eu/esco/skill/36ff57b0-637d-4a83-a0e8-d14f86f9f078
EPN,Escuela Politécnica Nacional,Ciencias De Datos E Inteligencia Artificial,10,informática,knowledge,cross-sector,0.6006,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,1,promover la transferencia de conocimientos,skill/competence,cross-sector,0.6372,http://data.europa.eu/esco/skill/988f4ac3-a37c-4b0a-a40f-4e0e56b5919e
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,2,utilizar las tecnologías digitales con creatividad,skill/competence,cross-sector,0.6308,http://data.europa.eu/esco/skill/1a4cc54f-1e53-442b-a6d2-1682dc8ef8f9
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,3,"gestionar datos localizables, accesibles, interoperables y reutilizables",skill/competence,cross-sector,0.63,http://data.europa.eu/esco/skill/4f5c1208-62fd-4e5a-a51e-306c06947e11
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,4,realizar una evaluación de la incidencia de los procesos de las TIC en las empresas,skill/competence,cross-sector,0.6273,http://data.europa.eu/esco/skill/17c9a790-5664-4673-8237-c4cf3c5a8da5
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,5,tener competencias informáticas,skill/competence,cross-sector,0.6263,http://data.europa.eu/esco/skill/d15ce60f-ddab-41ce-ba56-398451b77b60
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,6,detectar y corregir errores de las tecnologías de la información y de las comunicaciones,skill/competence,cross-sector,0.6219,http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,7,tecnologías eficientes en el uso de los recursos,knowledge,cross-sector,0.6219,http://data.europa.eu/esco/skill/d1f73ae9-d348-4aac-b5d5-9b6d508401d3
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,8,aplicar políticas organizativas del sistema,skill/competence,cross-sector,0.6217,http://data.europa.eu/esco/skill/07e47d58-dd0e-4302-9e68-70a188e89065
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,9,crear soluciones para problemas,skill/competence,cross-sector,0.616,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
EPN,Escuela Politécnica Nacional,Ingenieria En Ciencias De La Computacion,10,gestionar conocimientos para repercutir en las políticas,skill/competence,cross-sector,0.6157,http://data.europa.eu/esco/skill/4d39b27a-b34f-4c89-8d46-df844d42f728
EPN,Escuela Politécnica Nacional,Economia,1,tener en cuenta los criterios económicos en la toma de decisiones,skill/competence,cross-sector,0.6375,http://data.europa.eu/esco/skill/d41262ae-eca1-4ede-89a8-46d2d99a7a31
EPN,Escuela Politécnica Nacional,Economia,2,elaborar políticas de economía,skill/competence,cross-sector,0.6356,http://data.europa.eu/esco/skill/8394fefb-f62a-48c0-a156-3117cefdb9b3
EPN,Escuela Politécnica Nacional,Economia,3,aplicar conocimientos de ciencias sociales y humanidades,skill/competence,transversal,0.603,http://data.europa.eu/esco/skill/deb3c1bc-d48a-42e6-b0cc-cb238534ec28
EPN,Escuela Politécnica Nacional,Economia,4,gestionar conocimientos para repercutir en las políticas,skill/competence,cross-sector,0.6008,http://data.europa.eu/esco/skill/4d39b27a-b34f-4c89-8d46-df844d42f728
EPN,Escuela Politécnica Nacional,Economia,5,realizar cálculos,skill/competence,transversal,0.5943,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
EPN,Escuela Politécnica Nacional,Economia,6,establecer la justificación económica para un proyecto determinado,skill/competence,cross-sector,0.5862,http://data.europa.eu/esco/skill/a4bbd0d9-a6be-4472-b05d-291e60cf6b4b
EPN,Escuela Politécnica Nacional,Economia,7,analizar el sistema educativo,skill/competence,cross-sector,0.586,http://data.europa.eu/esco/skill/8215234e-d2eb-45cf-8a1a-c57c2ebef1b7
EPN,Escuela Politécnica Nacional,Economia,8,adaptar la formación al mercado laboral,skill/competence,cross-sector,0.5843,http://data.europa.eu/esco/skill/b4832996-b36c-40b2-b54e-780325b2546e
EPN,Escuela Politécnica Nacional,Economia,9,gestionar el desarrollo profesional personal,skill/competence,cross-sector,0.5827,http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612
EPN,Escuela Politécnica Nacional,Economia,10,crear soluciones para problemas,skill/competence,cross-sector,0.5824,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
EPN,Escuela Politécnica Nacional,Ingenieria En Electricidad,1,evaluar las necesidades energéticas,skill/competence,cross-sector,0.6557,http://data.europa.eu/esco/skill/36fccad9-1d20-4104-bcc2-a8ea9d1ce5ea
EPN,Escuela Politécnica Nacional,Ingenieria En Electricidad,2,ingeniería ambiental,knowledge,cross-sector,0.632,http://data.europa.eu/esco/skill/b1b118c4-3291-484e-b64d-6d51fd5da8b3
EPN,Escuela Politécnica Nacional,Ingenieria En Electricidad,3,realizar auditorías energéticas de instalaciones,skill/competence,cross-sector,0.6307,http://data.europa.eu/esco/skill/09473fea-69ea-40dc-9ff4-bbaaff10840e
EPN,Escuela Politécnica Nacional,Ingenieria En Electricidad,4,examinar principios de ingeniería,skill/competence,cross-sector,0.6238,http://data.europa.eu/esco/skill/8bc1c7da-c832-4896-a441-30d087c46aad
EPN,Escuela Politécnica Nacional,Ingenieria En Electricidad,5,crear soluciones para problemas,skill/competence,cross-sector,0.6214,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
EPN,Escuela Politécnica Nacional,Ingenieria En Electricidad,6,realizar actividades de gestión energética en instalaciones,skill/competence,cross-sector,0.6175,http://data.europa.eu/esco/skill/885808f7-f42b-406e-95f2-28efcd45ddda
EPN,Escuela Politécnica Nacional,Ingenieria En Electricidad,7,crear especificaciones de proyectos,skill/competence,cross-sector,0.6148,http://data.europa.eu/esco/skill/21fecc8a-392e-49ce-ac26-fb0696ccfead
EPN,Escuela Politécnica Nacional,Ingenieria En Electricidad,8,desarrollar estrategias de recuperación ambiental,skill/competence,cross-sector,0.6136,http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1
EPN,Escuela Politécnica Nacional,Ingenieria En Electricidad,9,asesorar sobre sistemas de gestión de riesgos ambientales,skill/competence,cross-sector,0.6116,http://data.europa.eu/esco/skill/a366bfc5-8d17-4792-a9f0-db0951528dda
EPN,Escuela Politécnica Nacional,Ingenieria En Electricidad,10,desarrollar estrategias de rehabilitación tras inundaciones,skill/competence,cross-sector,0.61,http://data.europa.eu/esco/skill/6b5d032a-b85a-44ea-9dad-5201048d2dd2
EPN,Escuela Politécnica Nacional,Ingenieria En Electronica Y Automatizacion,1,demostrar conocimientos especializados sobre una disciplina,skill/competence,cross-sector,0.6458,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db
EPN,Escuela Politécnica Nacional,Ingenieria En Electronica Y Automatizacion,2,gestionar un equipo,skill/competence,cross-sector,0.6268,http://data.europa.eu/esco/skill/cb668e89-6ef5-4ff3-ab4a-506010e7e70b
EPN,Escuela Politécnica Nacional,Ingenieria En Electronica Y Automatizacion,3,tener conciencia de los riesgos sanitarios,skill/competence,transversal,0.6166,http://data.europa.eu/esco/skill/c4180af3-befd-4bd8-9a65-6a496f9d9f15
EPN,Escuela Politécnica Nacional,Ingenieria En Electronica Y Automatizacion,4,adoptar vías para reducir el impacto negativo del consumo,skill/competence,transversal,0.6139,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4
EPN,Escuela Politécnica Nacional,Ingenieria En Electronica Y Automatizacion,5,Interactuar de manera profesional en entornos de investigación y profesionales,skill/competence,cross-sector,0.6127,http://data.europa.eu/esco/skill/20a8fe89-d4eb-4698-8521-8881c13377e0
EPN,Escuela Politécnica Nacional,Ingenieria En Electronica Y Automatizacion,6,crear un ambiente de trabajo de mejora continua,skill/competence,cross-sector,0.6119,http://data.europa.eu/esco/skill/9d59f4e5-20a5-428e-b8b3-645043500457
EPN,Escuela Politécnica Nacional,Ingenieria En Electronica Y Automatizacion,7,asesorar sobre sistemas de gestión de riesgos ambientales,skill/competence,cross-sector,0.6093,http://data.europa.eu/esco/skill/a366bfc5-8d17-4792-a9f0-db0951528dda
EPN,Escuela Politécnica Nacional,Ingenieria En Electronica Y Automatizacion,8,proporcionar experiencia técnica,skill/competence,cross-sector,0.6085,http://data.europa.eu/esco/skill/c69587b4-05d3-45bb-b79b-9b85e6603fc2
EPN,Escuela Politécnica Nacional,Ingenieria En Electronica Y Automatizacion,9,desarrollar procedimientos de prueba electrónica,skill/competence,cross-sector,0.6077,http://data.europa.eu/esco/skill/0de6bca4-f3aa-452a-8e10-d355b2c1bfc4
EPN,Escuela Politécnica Nacional,Ingenieria En Electronica Y Automatizacion,10,desarrollar procedimientos de ensayo de materiales,skill/competence,cross-sector,0.6065,http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85
EPN,Escuela Politécnica Nacional,Fisica,1,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.6702,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
EPN,Escuela Politécnica Nacional,Fisica,2,enseñar física,skill/competence,cross-sector,0.6411,http://data.europa.eu/esco/skill/2bc7884c-0d04-4ae9-a4e5-dccd77701ba3
EPN,Escuela Politécnica Nacional,Fisica,3,física,knowledge,cross-sector,0.623,http://data.europa.eu/esco/skill/692ace70-7f97-4214-92bd-88f7637d8a44
EPN,Escuela Politécnica Nacional,Fisica,4,proporcionar experiencia técnica,skill/competence,cross-sector,0.6088,http://data.europa.eu/esco/skill/c69587b4-05d3-45bb-b79b-9b85e6603fc2
EPN,Escuela Politécnica Nacional,Fisica,5,geofísica,knowledge,cross-sector,0.5971,http://data.europa.eu/esco/skill/82fc3feb-752b-4d49-803d-c08a717917aa
EPN,Escuela Politécnica Nacional,Fisica,6,desarrollar procedimientos de ensayo de materiales,skill/competence,cross-sector,0.5964,http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85
EPN,Escuela Politécnica Nacional,Fisica,7,modelización científica,knowledge,cross-sector,0.5961,http://data.europa.eu/esco/skill/cb304338-3a44-4b6f-802b-dfc6c64de109
EPN,Escuela Politécnica Nacional,Fisica,8,demostrar conocimientos especializados sobre una disciplina,skill/competence,cross-sector,0.5955,http://data.europa.eu/esco/skill/4134622c-c3fb-4a41-beb6-6d58ba5107db
EPN,Escuela Politécnica Nacional,Fisica,9,aplicar la toma de decisiones científica a la asistencia sanitaria,skill/competence,cross-sector,0.5954,http://data.europa.eu/esco/skill/8e0bfbba-6e9d-48e0-b152-2cc949e5022a
EPN,Escuela Politécnica Nacional,Fisica,10,realizar cálculos,skill/competence,transversal,0.5946,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
EPN,Escuela Politécnica Nacional,Ingenieria En Geologia,1,asesorar sobre sistemas de gestión de riesgos ambientales,skill/competence,cross-sector,0.6144,http://data.europa.eu/esco/skill/a366bfc5-8d17-4792-a9f0-db0951528dda
EPN,Escuela Politécnica Nacional,Ingenieria En Geologia,2,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.6117,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
EPN,Escuela Politécnica Nacional,Ingenieria En Geologia,3,gestionar conocimientos para repercutir en las políticas,skill/competence,cross-sector,0.6111,http://data.europa.eu/esco/skill/4d39b27a-b34f-4c89-8d46-df844d42f728
EPN,Escuela Politécnica Nacional,Ingenieria En Geologia,4,desarrollar estrategias de recuperación ambiental,skill/competence,cross-sector,0.608,http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1
EPN,Escuela Politécnica Nacional,Ingenieria En Geologia,5,geología,knowledge,cross-sector,0.6036,http://data.europa.eu/esco/skill/8bdd25f8-4b6e-40fe-a2cf-c1badc594114
EPN,Escuela Politécnica Nacional,Ingenieria En Geologia,6,aplicar conocimientos de ciencias sociales y humanidades,skill/competence,transversal,0.5992,http://data.europa.eu/esco/skill/deb3c1bc-d48a-42e6-b0cc-cb238534ec28
EPN,Escuela Politécnica Nacional,Ingenieria En Geologia,7,recopilar información técnica,skill/competence,cross-sector,0.5989,http://data.europa.eu/esco/skill/0b8da079-f587-403f-a6ad-cd18b8150044
EPN,Escuela Politécnica Nacional,Ingenieria En Geologia,8,informar sobre resultados de pruebas,skill/competence,cross-sector,0.598,http://data.europa.eu/esco/skill/561c2525-5bd8-4d86-8f45-820f4be7db93
EPN,Escuela Politécnica Nacional,Ingenieria En Geologia,9,comunicar hallazgos científicos,skill/competence,cross-sector,0.5975,http://data.europa.eu/esco/skill/ff64e9fc-36dd-4035-872a-83aa41dc1ad9
EPN,Escuela Politécnica Nacional,Ingenieria En Geologia,10,enseñar geografía,skill/competence,cross-sector,0.5934,http://data.europa.eu/esco/skill/be040651-f357-45d0-9e1a-d98245be6546
EPN,Escuela Politécnica Nacional,Ingenieria De La Produccion,1,enseñar principios de gestión empresarial,skill/competence,cross-sector,0.6837,http://data.europa.eu/esco/skill/29d3663f-348a-4b67-a8db-b94fd3912385
EPN,Escuela Politécnica Nacional,Ingenieria De La Produccion,2,gestionar un equipo,skill/competence,cross-sector,0.6797,http://data.europa.eu/esco/skill/cb668e89-6ef5-4ff3-ab4a-506010e7e70b
EPN,Escuela Politécnica Nacional,Ingenieria De La Produccion,3,crear soluciones para problemas,skill/competence,cross-sector,0.674,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041
EPN,Escuela Politécnica Nacional,Ingenieria De La Produccion,4,gestionar conocimientos empresariales,skill/competence,cross-sector,0.6694,http://data.europa.eu/esco/skill/41bf7ede-fc84-4a57-8c89-b548d11b0ba1
EPN,Escuela Politécnica Nacional,Ingenieria De La Produccion,5,gestionar conocimientos para repercutir en las políticas,skill/competence,cross-sector,0.6639,http://data.europa.eu/esco/skill/4d39b27a-b34f-4c89-8d46-df844d42f728
EPN,Escuela Politécnica Nacional,Ingenieria De La Produccion,6,gestionar el impacto medioambiental de las operaciones,skill/competence,cross-sector,0.6586,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6
EPN,Escuela Politécnica Nacional,Ingenieria De La Produccion,7,tomar decisiones basadas en datos,skill/competence,cross-sector,0.6568,http://data.europa.eu/esco/skill/be20d05c-f6b4-4580-9fcf-f00f4baab562
EPN,Escuela Politécnica Nacional,Ingenieria De La Produccion,8,tomar decisiones empresariales estratégicas,skill/competence,cross-sector,0.6548,http://data.europa.eu/esco/skill/f60c9e52-95fc-4ca1-a73c-18a491153b63
EPN,Escuela Politécnica Nacional,Ingenieria De La Produccion,9,evaluar la formación,skill/competence,cross-sector,0.6505,http://data.europa.eu/esco/skill/728ad40d-4a79-4b4d-b77b-a48d094d73fa
EPN,Escuela Politécnica Nacional,Ingenieria De La Produccion,10,gestionar recursos humanos,skill/competence,cross-sector,0.6495,http://data.europa.eu/esco/skill/279a4b1d-21df-4d78-9f4d-324c73fd7536
EPN,Escuela Politécnica Nacional,Matematica,1,matemáticas,knowledge,cross-sector,0.7106,http://data.europa.eu/esco/skill/4339176e-3acd-4f7f-a5d9-445bee3d23f2
EPN,Escuela Politécnica Nacional,Matematica,2,realizar cálculos,skill/competence,transversal,0.6806,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
EPN,Escuela Politécnica Nacional,Matematica,3,ejecutar cálculos matemáticos analíticos,skill/competence,cross-sector,0.6656,http://data.europa.eu/esco/skill/31c69100-b612-4a61-8db5-fd314318854c
EPN,Escuela Politécnica Nacional,Matematica,4,interpretar información matemática,skill/competence,transversal,0.6563,http://data.europa.eu/esco/skill/6fc6f757-6baa-49fe-9a82-6ba6a52f2e13
EPN,Escuela Politécnica Nacional,Matematica,5,modelación matemática,knowledge,cross-sector,0.6317,http://data.europa.eu/esco/skill/0760bfac-9a03-427a-ad84-ccd33a2f2ae8
EPN,Escuela Politécnica Nacional,Matematica,6,elaborar software estadístico,skill/competence,cross-sector,0.6252,http://data.europa.eu/esco/skill/bb165899-d95f-4433-95f2-173fefd716d2
EPN,Escuela Politécnica Nacional,Matematica,7,prestar asistencia en investigaciones científicas,skill/competence,cross-sector,0.6236,http://data.europa.eu/esco/skill/d6179c4b-ff5a-4bbb-a3c8-e0acf0de1f56
EPN,Escuela Politécnica Nacional,Matematica,8,Interactuar de manera profesional en entornos de investigación y profesionales,skill/competence,cross-sector,0.6204,http://data.europa.eu/esco/skill/20a8fe89-d4eb-4698-8521-8881c13377e0
EPN,Escuela Politécnica Nacional,Matematica,9,informática,knowledge,cross-sector,0.6182,http://data.europa.eu/esco/skill/7b5cce4d-c7fe-4119-b48f-70aa05391787
EPN,Escuela Politécnica Nacional,Matematica,10,redactar propuestas de investigación,skill/competence,cross-sector,0.6182,http://data.europa.eu/esco/skill/0ee7b0d6-db98-4785-9948-f2ef415d155a
EPN,Escuela Politécnica Nacional,Matematica Aplicada,1,utilizar estrategias de aprendizaje,skill/competence,cross-sector,0.631,http://data.europa.eu/esco/skill/a44c0ed6-68b1-457a-9c6d-ea8487bdfeb2
EPN,Escuela Politécnica Nacional,Matematica Aplicada,2,realizar cálculos,skill/competence,transversal,0.629,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186
EPN,Escuela Politécnica Nacional,Matematica Aplicada,3,desarrollar un plan de estudios de aprendizaje,skill/competence,cross-sector,0.6242,http://data.europa.eu/esco/skill/7ee872de-db39-4ae3-8e19-75d1a2cdf697
EPN,Escuela Politécnica Nacional,Matematica Aplicada,4,interpretar información matemática,skill/competence,transversal,0.623,http://data.europa.eu/esco/skill/6fc6f757-6baa-49fe-9a82-6ba6a52f2e13
EPN,Escuela Politécnica Nacional,Matematica Aplicada,5,"aplicar conocimientos científicos, tecnológicos y de ingeniería",skill/competence,transversal,0.6153,http://data.europa.eu/esco/skill/5c3ab99d-a3f1-4620-9602-d12d2151a03d
EPN,Escuela Politécnica Nacional,Matematica Aplicada,6,informar sobre resultados de pruebas,skill/competence,cross-sector,0.609,http://data.europa.eu/esco/skill/561c2525-5bd8-4d86-8f45-820f4be7db93
EPN,Escuela Politécnica Nacional,Matematica Aplicada,7,ejecutar cálculos matemáticos analíticos,skill/competence,cross-sector,0.6035,http://data.europa.eu/esco/skill/31c69100-b612-4a61-8db5-fd314318854c
EPN,Escuela Politécnica Nacional,Matematica Aplicada,8,evaluar la formación,skill/competence,cross-sector,0.6015,http://data.europa.eu/esco/skill/728ad40d-4a79-4b4d-b77b-a48d094d73fa
EPN,Escuela Politécnica Nacional,Matematica Aplicada,9,aplicar estrategias de enseñanza,skill/competence,cross-sector,0.6006,http://data.europa.eu/esco/skill/59eb177a-2f30-4943-8b30-5f87dd51a80d
